a,b,c,d
10,0,108.561453453453,47.8552765185795
10,0,108.711607607608,17.4883234960164
10,0,108.861761761762,73.7703681619448
10,0,109.011915915916,136.356866001364
10,0,109.16207007007,205.492342450157
10,0,109.312224224224,284.127654574937
10,0,109.462378378378,374.965036517022
10,0,109.612532532533,472.64468073664
10,0,109.762686686687,568.602307460056
10,0,109.912840840841,650.411965773053
10,0,110.062994994995,715.717727574019
10,0,110.213149149149,786.842968803072
10,0,110.363303303303,854.715219006878
10,0,110.513457457457,919.329190938814
10,0,110.663611611612,980.679522869565
10,0,110.813765765766,1038.76077858714
10,0,110.96391991992,1093.5674473969
10,0,111.114074074074,1145.03275825597
10,0,111.264228228228,1193.21324316229
10,0,111.414382382382,1237.50867425089
10,0,111.564536536537,1273.38898345691
10,0,111.714690690691,1299.51529571042
10,0,111.864844844845,1321.40430530466
10,0,112.014998998999,1339.05398100488
10,0,112.165153153153,1352.46240060366
10,0,112.315307307307,1361.62775092093
10,0,112.465461461461,1366.54832780397
10,0,112.615615615616,1367.22253612742
10,0,112.76576976977,1363.64888979326
10,0,112.915923923924,1355.82601173083
10,0,113.066078078078,1339.9959341006
10,0,113.216232232232,1318.50692071901
10,0,113.366386386386,1290.50386591971
10,0,113.516540540541,1253.66553774985
10,0,113.666694694695,1213.60953746807
10,0,113.816848848849,1169.81846039928
10,0,113.967003003003,1120.08485060079
10,0,114.117157157157,1067.4658100876
10,0,114.267311311311,1011.96259429954
10,0,114.417465465465,953.576381161297
10,0,114.56761961962,892.308271082458
10,0,114.717773773774,828.159286957438
10,0,114.867927927928,761.13037416553
10,0,115.018082082082,691.222400570881
10,0,115.168236236236,626.084163886203
10,0,115.31839039039,562.965579142659
10,0,115.468544544545,485.950083415999
10,0,115.618698698699,398.372535137792
10,0,115.768852852853,304.024724412448
10,0,115.919007007007,207.155373017196
10,0,116.069161161161,112.550871565569
10,0,116.219315315315,59.6066370943695
10,0,116.369469469469,67.2357118347894
10,0,116.519623623624,132.900648551168
10,0,116.669777777778,231.738284775969
10,0,116.819931931932,319.219878741473
10,0,116.970086086086,403.709034502086
10,0,117.12024024024,484.537167635675
10,0,117.270394394394,561.681107854782
10,0,117.420548548549,635.763099006499
10,0,117.570702702703,708.050799072563
10,0,117.720856856857,780.457280169337
10,0,117.871011011011,855.541028547796
10,0,118.021165165165,924.131185527695
10,0,118.171319319319,985.144442450271
10,0,118.321473473473,1043.50352615454
10,0,118.471627627628,1099.20104497279
10,0,118.621781781782,1144.10846824784
10,0,118.771935935936,1184.93194733027
10,0,118.92209009009,1221.68475041171
10,0,119.072244244244,1254.36620546677
10,0,119.222398398398,1282.97570658164
10,0,119.372552552553,1307.51271395416
10,0,119.522706706707,1327.86893542116
10,0,119.672860860861,1344.02547586536
10,0,119.823015015015,1355.99975263233
10,0,119.973169169169,1363.79120179515
10,0,120.123323323323,1367.39938751587
10,0,120.273477477477,1366.82400204552
10,0,120.423631631632,1362.06486572409
10,0,120.573785785786,1353.12192698053
10,0,120.72393993994,1339.11716001234
10,0,120.874094094094,1314.86300414416
10,0,121.024248248248,1280.31638276047
10,0,121.174402402402,1236.04132452962
10,0,121.324556556557,1186.97320705014
10,0,121.474710710711,1132.3496225576
10,0,121.624864864865,1074.971499252
10,0,121.775019019019,1016.08736227928
10,0,121.925173173173,955.360567661736
10,0,122.075327327327,892.486417500042
10,0,122.225481481481,827.198422824779
10,0,122.375635635636,759.268303596419
10,0,122.52578978979,688.50598870538
10,0,122.675943943944,614.75961597191
10,0,122.826098098098,537.91553214622
10,0,122.976252252252,457.898292908387
10,0,123.126406406406,374.670662868385
10,0,123.276560560561,288.233615566132
10,0,123.426714714715,198.626333471405
10,0,123.576868868869,105.926207983892
10,0,123.727023023023,72.9018659486211
10,0,123.877177177177,96.5177017555438
10,0,124.027331331331,155.682293918799
10,0,124.177485485485,234.79828998902
10,0,124.32763963964,322.057702966163
10,0,124.477793793794,408.880745177131
10,0,124.627947947948,491.674641647294
10,0,124.778102102102,570.124305583936
10,0,124.928256256256,646.059191431806
10,0,125.07841041041,719.272472298652
10,0,125.228564564565,789.844140011718
10,0,125.378718718719,857.900039465378
10,0,125.528872872873,923.479516116111
10,0,125.679027027027,986.632098384387
10,0,125.829181181181,1047.41749765468
10,0,125.979335335335,1104.21283055567
10,0,126.129489489489,1151.10516476154
10,0,126.279643643644,1194.24225669351
10,0,126.429797797798,1233.62246738969
10,0,126.579951951952,1269.24344804102
10,0,126.730106106106,1301.10213999124
10,0,126.88026026026,1329.19477473686
10,0,127.030414414414,1343.58087359676
10,0,127.180568568569,1352.81368878659
10,0,127.330722722723,1358.23860856309
10,0,127.480876876877,1359.85525245589
10,0,127.631031031031,1357.66346301457
10,0,127.781185185185,1351.66330580864
10,0,127.931339339339,1341.85506942755
10,0,128.081493493493,1326.43673927823
10,0,128.231647647648,1306.4710873677
10,0,128.381801801802,1282.70612604742
10,0,128.531955955956,1255.14311435626
10,0,128.68211011011,1217.81358643267
10,0,128.832264264264,1175.32602301498
10,0,128.982418418418,1126.93724596273
10,0,129.132572572573,1074.99461367462
10,0,129.282726726727,1019.49808015744
10,0,129.432880880881,960.447429926414
10,0,129.583035035035,897.842278005154
10,0,129.733189189189,831.682069925603
10,0,129.883343343343,761.966081728124
10,0,130.033497497497,688.69341996146
10,0,130.183651651652,611.863021682692
10,0,130.333805805806,531.281685060242
10,0,130.48395995996,378.839816596705
10,0,130.634114114114,241.089628458345
10,0,130.784268268268,150.334950272963
10,0,130.934422422422,99.9981142290911
10,0,131.084576576577,83.8927270973193
10,0,131.234730730731,96.2236702302995
10,0,131.384884884885,131.587099562734
10,0,131.535039039039,184.970445611398
10,0,131.685193193193,251.752413475135
10,0,131.835347347347,327.70298283483
10,0,131.985501501501,408.983407953433
10,0,132.135655655656,492.146217675954
10,0,132.28580980981,574.135215429464
10,0,132.435963963964,652.285479223066
10,0,132.586118118118,724.323361648009
10,0,132.736272272272,788.366489877512
10,0,132.886426426426,845.313552801658
10,0,133.036580580581,910.973424699919
10,0,133.186734734735,986.50526749318
10,0,133.336888888889,1064.76640956673
10,0,133.487043043043,1110.87835744888
10,0,133.637197197197,1152.58129606832
10,0,133.787351351351,1190.45016135228
10,0,133.937505505505,1224.0455545507
10,0,134.08765965966,1253.31686983877
10,0,134.237813813814,1278.26350002874
10,0,134.387967967968,1298.88485068975
10,0,134.538122122122,1315.18034014778
10,0,134.688276276276,1327.14939948568
10,0,134.83843043043,1334.7914725432
10,0,134.988584584585,1338.10601591691
10,0,135.138738738739,1337.09249896028
10,0,135.288892892893,1331.75040378365
10,0,135.439047047047,1322.07922525422
10,0,135.589201201201,1308.07847099604
10,0,135.739355355355,1289.74766139006
10,0,135.88950950951,1267.08632957407
10,0,136.039663663664,1240.09402144276
10,0,136.189817817818,1208.77029564766
10,0,136.339971971972,1173.11472359718
10,0,136.490126126126,1132.74811045701
10,0,136.64028028028,1066.87837315125
10,0,136.790434434434,988.570728183893
10,0,136.940588588589,923.933742452233
10,0,137.090742742743,865.032410573231
10,0,137.240896896897,806.337225769091
10,0,137.391051051051,743.79640651488
10,0,137.541205205205,674.835896538553
10,0,137.691359359359,598.359364820981
10,0,137.841513513514,514.74820559591
10,0,137.991667667668,425.861538349978
10,0,138.141821821822,335.036207822713
10,0,138.291975975976,247.086784006547
10,0,138.44213013013,168.305562146768
10,0,138.592284284284,106.462562741548
10,0,138.742438438438,70.8055315420188
10,0,138.892592592593,72.0599395521272
10,0,139.042746746747,122.48891572317
10,0,139.192900900901,232.239495138982
10,0,139.343055055055,335.343518266667
10,0,139.493209209209,418.586807071124
10,0,139.643363363363,499.283281794087
10,0,139.793517517518,577.324382708456
10,0,139.943671671672,652.572366622033
10,0,140.093825825826,725.02612354082
10,0,140.24397997998,794.684534360668
10,0,140.394134134134,861.546470867324
10,0,140.544288288288,925.610795736346
10,0,140.694442442442,986.876362533148
10,0,140.844596596597,1045.18200459497
10,0,140.994750750751,1098.95807246272
10,0,141.144904904905,1149.18564415694
10,0,141.295059059059,1194.17811628935
10,0,141.445213213213,1234.27629978867
10,0,141.595367367367,1270.71037658017
10,0,141.745521521522,1303.48453239261
10,0,141.895675675676,1332.60331849109
10,0,142.04582982983,1347.84698066636
10,0,142.195983983984,1356.70653043576
10,0,142.346138138138,1361.38252552591
10,0,142.496292292292,1361.87337467495
10,0,142.646446446446,1358.177400949
10,0,142.796600600601,1350.29284174206
10,0,142.946754754755,1338.21784877612
10,0,143.096908908909,1321.95048810108
10,0,143.247063063063,1301.48874009477
10,0,143.397217217217,1276.83049946298
10,0,143.547371371371,1242.82838466032
10,0,143.697525525526,1204.52442847383
10,0,143.84767967968,1162.23479212117
10,0,143.997833833834,1115.96437781579
10,0,144.147987987988,1065.71836804243
10,0,144.298142142142,1010.34867475189
10,0,144.448296296296,951.068407233313
10,0,144.59845045045,859.377045298445
10,0,144.748604604605,789.608427970928
10,0,144.898758758759,727.213124779596
10,0,145.048912912913,658.39268353668
10,0,145.199067067067,583.70332495207
10,0,145.349221221221,504.372479999507
10,0,145.499375375375,422.298789916524
10,0,145.64952952953,340.052106204467
10,0,145.799683683684,260.8734906285
10,0,145.949837837838,188.675215217543
10,0,146.099991991992,128.040762264427
10,0,146.250146146146,84.2248243256689
10,0,146.4003003003,66.8445134024128
10,0,146.550454454454,86.4910740316806
10,0,146.700608608609,140.478490048432
10,0,146.850762762763,231.807290522191
10,0,147.000916916917,362.95602300058
10,0,147.151071071071,503.839085733528
10,0,147.301225225225,583.194274982239
10,0,147.451379379379,659.145934332222
10,0,147.601533533534,731.692832900833
10,0,147.751687687688,800.833826716329
10,0,147.901841841842,866.567858717852
10,0,148.051995995996,928.893958755469
10,0,148.20215015015,987.811243590144
10,0,148.352304304304,1043.31891689369
10,0,148.502458458458,1094.64943527182
10,0,148.652612612613,1142.47318168279
10,0,148.802766766767,1186.84153395296
10,0,148.952920920921,1227.75369718152
10,0,149.103075075075,1265.20871860967
10,0,149.253229229229,1299.20548762055
10,0,149.403383383383,1329.74273573928
10,0,149.553537537538,1356.81903663297
10,0,149.703691691692,1372.94151777602
10,0,149.853845845846,1381.31790442492
10,0,150.004,1385.45145774738
