a,b,c,d
10,0,111.564536536537,191.119911604131
10,0,111.714690690691,191.868891471313
10,0,111.864844844845,192.263901818318
10,0,112.014998998999,192.29262148172
10,0,112.165153153153,191.955977251678
10,0,112.315307307307,191.268134889094
10,0,112.465461461461,190.255927108143
10,0,112.615615615616,188.957775653462
10,0,112.76576976977,187.422210730624
10,0,112.915923923924,185.706137177568
10,0,113.066078078078,184.487012852054
10,0,113.216232232232,183.348510631759
10,0,113.366386386386,183.160488526908
10,0,113.516540540541,185.28805706555
10,0,113.666694694695,187.187833539829
10,0,113.816848848849,188.854756571708
10,0,113.967003003003,190.471963091426
10,0,114.117157157157,191.759078023359
10,0,114.267311311311,192.66477224391
10,0,114.417465465465,193.152134322326
10,0,114.56761961962,193.200278906395
10,0,114.717773773774,192.805234232723
10,0,114.867927927928,191.980011243828
10,0,115.018082082082,190.753842381861
10,0,115.168236236236,189.5851642224
10,0,115.31839039039,188.96317758053
10,0,115.468544544545,188.203547754653
10,0,115.618698698699,187.328257817391
10,0,115.768852852853,186.364757718042
10,0,115.919007007007,185.345474903794
10,0,116.069161161161,184.319669839681
10,0,116.219315315315,184.581208942902
10,0,116.369469469469,184.727286858401
10,0,116.519623623624,184.748811376745
10,0,116.669777777778,185.608242034713
10,0,116.819931931932,187.481250004787
10,0,116.970086086086,189.021035959732
10,0,117.12024024024,190.173541728818
10,0,117.270394394394,190.899353503197
10,0,117.420548548549,191.175502173807
10,0,117.570702702703,190.996434003901
10,0,117.720856856857,190.374082711195
10,0,117.871011011011,189.337054685546
10,0,118.021165165165,188.348970348111
10,0,118.171319319319,187.13530335337
10,0,118.321473473473,185.512113377288
10,0,118.471627627628,183.570095276082
10,0,118.621781781782,185.298007964887
10,0,118.771935935936,186.955288858863
10,0,118.92209009009,188.467509076341
10,0,119.072244244244,189.772869786078
10,0,119.222398398398,190.816853700822
10,0,119.372552552553,191.554178520862
10,0,119.522706706707,191.963873912244
10,0,119.672860860861,191.986495241581
10,0,119.823015015015,191.606798667665
10,0,119.973169169169,190.831661308069
10,0,120.123323323323,189.68275252353
10,0,120.273477477477,188.195520616546
10,0,120.423631631632,186.417550751138
10,0,120.573785785786,184.406432872532
10,0,120.72393993994,182.234986706683
10,0,120.874094094094,180.728690688337
10,0,121.024248248248,181.560685880311
10,0,121.174402402402,183.818121531435
10,0,121.324556556557,186.040316190101
10,0,121.474710710711,188.210930128291
10,0,121.624864864865,190.157714129068
10,0,121.775019019019,191.804051432176
10,0,121.925173173173,193.091635621855
10,0,122.075327327327,193.974002869355
10,0,122.225481481481,194.418482073655
10,0,122.375635635636,194.407674187319
10,0,122.52578978979,193.940276741997
10,0,122.675943943944,193.031186237836
10,0,122.826098098098,191.71087037673
10,0,122.976252252252,190.024061434742
10,0,123.126406406406,188.027881384477
10,0,123.276560560561,185.789568693855
10,0,123.426714714715,183.38403604298
10,0,123.576868868869,180.891547516592
10,0,123.727023023023,182.790639024831
10,0,123.877177177177,184.694042667411
10,0,124.027331331331,186.262639654919
10,0,124.177485485485,187.440135718327
10,0,124.32763963964,188.18702447646
10,0,124.477793793794,188.555155305469
10,0,124.627947947948,188.593179338991
10,0,124.778102102102,188.290049074818
10,0,124.928256256256,187.662667315801
10,0,125.07841041041,188.014721246703
10,0,125.228564564565,188.228336437055
10,0,125.378718718719,188.206629881661
10,0,125.528872872873,187.941533805524
10,0,125.679027027027,187.434906512562
10,0,125.829181181181,186.698437089719
10,0,125.979335335335,186.09102698265
10,0,126.129489489489,186.614361936661
10,0,126.279643643644,186.885896710285
10,0,126.429797797798,186.885951499713
10,0,126.579951951952,186.604644839811
10,0,126.730106106106,186.042470416712
10,0,126.88026026026,185.210517564641
10,0,127.030414414414,186.15406038604
10,0,127.180568568569,187.111091407161
10,0,127.330722722723,187.788169810037
10,0,127.480876876877,188.177806043
10,0,127.631031031031,188.283803222817
10,0,127.781185185185,188.121050052284
10,0,127.931339339339,187.714826895672
10,0,128.081493493493,187.619088706652
10,0,128.231647647648,187.538057696001
10,0,128.381801801802,187.27651717775
10,0,128.531955955956,186.863823188736
10,0,128.68211011011,187.747296820833
10,0,128.832264264264,188.80407049199
10,0,128.982418418418,190.002798562444
10,0,129.132572572573,190.85580947353
10,0,129.282726726727,191.298663790134
10,0,129.432880880881,191.282117969905
10,0,129.583035035035,190.774776243877
10,0,129.733189189189,189.765018908461
10,0,129.883343343343,188.261933401874
10,0,130.033497497497,186.295088142606
10,0,130.183651651652,183.91310271249
10,0,130.333805805806,181.212293796212
10,0,130.48395995996,181.980704765927
10,0,130.634114114114,184.029859140664
10,0,130.784268268268,186.043792888806
10,0,130.934422422422,187.945013893305
10,0,131.084576576577,189.660301299156
10,0,131.234730730731,191.122581584872
10,0,131.384884884885,192.273003429814
10,0,131.535039039039,193.062972038856
10,0,131.685193193193,193.455946069003
10,0,131.835347347347,193.428842786028
10,0,131.985501501501,192.972939562686
10,0,132.135655655656,192.094202313088
10,0,132.28580980981,190.813013941642
10,0,132.435963963964,189.163318367895
10,0,132.586118118118,187.191238172287
10,0,132.736272272272,184.95326639104
10,0,132.886426426426,182.620657806434
10,0,133.036580580581,180.543551849025
10,0,133.186734734735,178.35452989019
10,0,133.336888888889,177.355707853423
10,0,133.487043043043,179.870586297653
10,0,133.637197197197,182.468530123599
10,0,133.787351351351,184.789516541662
10,0,133.937505505505,187.0020981179
10,0,134.08765965966,189.063281632554
10,0,134.237813813814,190.908501398059
10,0,134.387967967968,192.479481497385
10,0,134.538122122122,193.726232912975
10,0,134.688276276276,194.608885121204
10,0,134.83843043043,195.099208744371
10,0,134.988584584585,195.181720389747
10,0,135.138738738739,194.854295343225
10,0,135.288892892893,194.128248322877
10,0,135.439047047047,193.027877035329
10,0,135.589201201201,191.589497815995
10,0,135.739355355355,189.860037171657
10,0,135.88950950951,187.89527758191
10,0,136.039663663664,185.757890453726
10,0,136.189817817818,183.515423661109
10,0,136.339971971972,181.23844563968
10,0,136.490126126126,179.005926675393
10,0,136.64028028028,178.935499876867
10,0,136.790434434434,181.946759139416
10,0,136.940588588589,184.77129236313
10,0,137.090742742743,187.394626578549
10,0,137.240896896897,189.733942893869
10,0,137.391051051051,191.714464601718
10,0,137.541205205205,193.272873254532
10,0,137.691359359359,194.360477296324
10,0,137.841513513514,194.945784891854
10,0,137.991667667668,195.016228531526
10,0,138.141821821822,194.578884927356
10,0,138.291975975976,193.66012965232
10,0,138.44213013013,192.304261912745
10,0,138.592284284284,190.571230780313
10,0,138.742438438438,188.533690147458
10,0,138.892592592593,186.273705606977
10,0,139.042746746747,183.749644659308
10,0,139.192900900901,180.763524441946
10,0,139.343055055055,181.825039224231
10,0,139.493209209209,184.273410424418
10,0,139.643363363363,186.520744714229
10,0,139.793517517518,188.39661629924
10,0,139.943671671672,189.87784950669
10,0,140.093825825826,190.923200477158
10,0,140.24397997998,191.508673528151
10,0,140.394134134134,191.628836589553
10,0,140.544288288288,191.297112128923
10,0,140.694442442442,190.545038136408
10,0,140.844596596597,189.459296018118
10,0,140.994750750751,188.383136751761
10,0,141.144904904905,187.05152536226
10,0,141.295059059059,186.003010148939
10,0,141.445213213213,185.071402475897
10,0,141.595367367367,183.877029993089
10,0,141.745521521522,182.429667253909
10,0,141.895675675676,180.749383052998
10,0,142.04582982983,182.395722774992
10,0,142.195983983984,184.709209601146
10,0,142.346138138138,186.845713919215
10,0,142.496292292292,188.73077524732
10,0,142.646446446446,190.298345567598
10,0,142.796600600601,191.493532335551
10,0,142.946754754755,192.275093095328
10,0,143.096908908909,192.617394405035
10,0,143.247063063063,192.511632251009
10,0,143.397217217217,191.966195604771
10,0,143.547371371371,191.197019586012
10,0,143.697525525526,190.059165963522
10,0,143.84767967968,188.574757633982
10,0,143.997833833834,186.790167369007
10,0,144.147987987988,184.762981523111
10,0,144.298142142142,182.545735179629
10,0,144.448296296296,180.218555477239
10,0,144.59845045045,182.080509024123
10,0,144.748604604605,184.366288980284
10,0,144.898758758759,186.809598470942
10,0,145.048912912913,189.026968099294
10,0,145.199067067067,190.939355374831
10,0,145.349221221221,192.477811514118
10,0,145.499375375375,193.586231141342
10,0,145.64952952953,194.223656273606
10,0,145.799683683684,194.365942726733
10,0,145.949837837838,194.0066620202
10,0,146.099991991992,193.157176802922
10,0,146.250146146146,191.845892764636
10,0,146.4003003003,190.192976629645
10,0,146.550454454454,188.352098983237
10,0,146.700608608609,186.249625899789
10,0,146.850762762763,183.953673648626
10,0,147.000916916917,181.538681890968
10,0,147.151071071071,180.54208162124
10,0,147.301225225225,182.906348426164
10,0,147.451379379379,185.182364881254
10,0,147.601533533534,187.295888793815
10,0,147.751687687688,189.177324877992
10,0,147.901841841842,190.764596238152
10,0,148.051995995996,192.005792217856
10,0,148.20215015015,192.861393234728
10,0,148.352304304304,193.305923595033
10,0,148.502458458458,193.318466378775
10,0,148.652612612613,192.910222973124
10,0,148.802766766767,192.099104614437
10,0,148.952920920921,190.916657704264
10,0,149.103075075075,189.407145482042
10,0,149.253229229229,187.625469309049
10,0,149.403383383383,185.634804916707
10,0,149.553537537538,183.50420913753
10,0,149.703691691692,181.376974346579
10,0,149.853845845846,179.240161314903
10,0,150.004,177.135199723656
